"Date","Avg.Wind","Precipitation","Temp.Max","Temp.Min","DAILY_AQI_VALUE"
2015-12-14,6.71,0,59,47,33
2015-12-15,1.57,0,61,42,24
2015-12-16,1.12,0,61,40,20
2015-12-17,1.12,0,66,42,19
2015-12-18,1.57,0,72,47,19
2015-12-19,1.57,0.26,65,45,27
2015-12-20,0.67,0,61,44,29
2015-12-21,1.57,0.03,62,44,18
2015-12-22,2.68,0.07,62,54,6
2015-12-23,2.01,0,67,52,20
2015-12-24,1.34,0,62,47,26
2015-12-25,4.47,0,59,44,36
2015-12-26,1.34,0,62,42,30
2015-12-27,1.12,0,61,36,31
2015-12-28,1.57,0,58,37,19
2015-12-29,0.89,0,61,41,22
2015-12-30,1.12,0,62,41,20
2015-12-31,0.67,0,65,41,27
2016-01-01,2.46,0,64,43,34
2016-01-02,2.01,0,65,47,25
2016-01-03,0.67,0,62,44,34
2016-01-04,1.34,0.01,69,55,30
2016-01-05,2.46,1.61,59,49,25.5
2016-01-06,2.91,0.8,58,46,21
2016-01-07,1.79,0.3,59,45,28
2016-01-08,2.24,0,62,44,27
2016-01-09,1.12,0,60,46,26
2016-01-10,1.12,0,62,51,30
2016-01-11,0.22,0,64,47,19
2016-01-12,1.57,0,70,46,25
2016-01-13,0.22,0,66,43,16
2016-01-14,1.57,0,65,50,21
2016-01-15,1.12,0,65,50,17
2016-01-16,1.12,0,67,54,28
2016-01-17,1.12,0,68,49,32
2016-01-18,1.34,0,63,55,18
2016-01-19,0.89,0.01,64,54,16
2016-01-20,1.12,0.01,69,54,19
2016-01-21,1.12,0,77,50,17
2016-01-22,1.12,0,71,50,13
2016-01-23,1.12,0,64,54,19
2016-01-24,1.12,0,66,47,34
2016-01-25,0.67,0,71,50,25
2016-01-26,1.34,0,73,47,26
2016-01-27,1.57,0,73,52,16
2016-01-28,0.67,0,74,50,17
2016-01-29,0.89,0,72,50,14
2016-01-30,0.89,0,66,55,24
2016-01-31,4.47,0.43,59,50,33
2016-02-01,6.04,0,58,43,34
2016-02-02,1.12,0,62,41,26
2016-02-03,1.12,0,65,43,29
2016-02-04,0.89,0,70,46,24
2016-02-05,0.89,0,76,46,28
2016-02-06,0.89,0,77,50,34
2016-02-07,1.12,0,84,51,42
2016-02-08,0.67,0,88,53,31
2016-02-09,0.67,0,89,56,28
2016-02-10,1.57,0,88,61,30
2016-02-11,2.24,0,87,59,31
2016-02-12,0.67,0,85,56,41
2016-02-13,1.12,0,75,51,47
2016-02-14,0.22,0,79,48,49
2016-02-15,0.89,0,89,55,37
2016-02-16,1.79,0,90,58,44
2016-02-17,2.46,0.58,76,55,30
2016-02-18,2.24,0.21,68,56,31
2016-02-19,0.67,0,69,51,31
2016-02-20,1.34,0,72,50,37
2016-02-21,0.22,0,73,50,42
2016-02-22,1.57,0,78,51,34
2016-02-23,2.01,0,83,55,35
2016-02-24,2.01,0,81,58,41
2016-02-25,2.01,0,83,57,44
2016-02-26,1.57,0,79,54,37
2016-02-27,1.12,0,74,53,44
2016-02-28,0.45,0,75,56,49
2016-02-29,0.67,0,74,56,41
2016-03-01,0.22,0,76,56,40.5
2016-03-02,1.12,0,73,52,40
2016-03-03,0.45,0,74,54,30
2016-03-04,1.79,0,70,57,33
2016-03-05,1.79,0.01,67,59,24
2016-03-06,4.7,0.64,67,54,42
2016-03-07,3.36,0.38,61,47,38
2016-03-08,2.68,0,72,49,32
2016-03-09,1.57,0,74,53,31
2016-03-10,1.34,0,77,54,31
2016-03-11,3.58,0.52,69,52,31
2016-03-12,1.57,0,66,47,36
2016-03-13,3.13,0,68,53,39
2016-03-14,1.79,0.03,70,58,31
2016-03-15,1.12,0,77,53,38
2016-03-16,1.34,0,87,57,44
2016-03-17,2.24,0,81,59,58
2016-03-18,1.34,0,73,57,47
2016-03-19,1.57,0,71,57,51
2016-03-20,1.34,0,72,57,67
2016-03-21,1.57,0,71,57,28
2016-03-22,5.59,0,71,53,43
2016-03-23,1.79,0,77,52,41
2016-03-24,1.34,0,81,55,42
2016-03-25,1.79,0,78,54,42
2016-03-26,2.01,0,77,59,58
2016-03-27,1.34,0,74,59,54
2016-03-28,2.46,0.02,66,54,39
2016-03-29,3.13,0,64,48,36
2016-03-30,3.36,0,66,52,37
2016-03-31,3.13,0,72,50,38
2016-04-01,2.01,0,72,54,43
2016-04-02,2.01,0,76,54,67
2016-04-03,1.57,0,79,56,67
2016-04-04,1.57,0,80,58,47
2016-04-05,1.57,0,85,56,74
2016-04-06,1.34,0,88,59,43
2016-04-07,0.67,0.06,69,59,25
2016-04-08,0.45,0.14,61,59,25
2016-04-09,2.68,0.04,64,60,29
2016-04-10,1.57,0,70,58,36
2016-04-11,2.01,0,73,59,38
2016-04-12,1.79,0,75,56,34
2016-04-13,2.24,0,73,57,39
2016-04-14,2.91,0,72,57,42
2016-04-15,6.71,0,81,59,45
2016-04-16,0.89,0,82,58,48
2016-04-17,2.68,0,89,58,84
2016-04-18,1.79,0,89,59,74
2016-04-19,1.12,0,89,62,80
2016-04-20,1.34,0,87,60,58
2016-04-21,1.34,0,78,58,38
2016-04-22,2.68,0,73,60,33
2016-04-23,2.91,0,76,57,49
2016-04-24,3.13,0,75,58,54
2016-04-25,4.25,0,69,55,45
2016-04-26,2.46,0,70,53,51
2016-04-27,2.91,0,70,55,43
2016-04-28,2.46,0,71,55,42
2016-04-29,2.91,0,69,56,42
2016-04-30,1.79,0,69,56,45
2016-05-01,2.46,0,73,58,47
2016-05-02,1.79,0,72,56,46
2016-05-03,2.46,0,77,57,51
2016-05-04,2.24,0,69,56,39
2016-05-05,1.57,0.05,68,57,31
2016-05-06,1.12,0,67,57,31
2016-05-07,2.01,0,68,57,37
2016-05-08,2.24,0,71,57,36
2016-05-09,1.57,0,68,58,35
2016-05-10,1.57,0,70,57,39
2016-05-11,2.01,0,72,59,44
2016-05-12,1.79,0,75,58,41
2016-05-13,2.01,0,78,60,54
2016-05-14,2.01,0,72,62,40
2016-05-15,2.01,0,72,62,39
2016-05-16,0.89,0,71,61,37
2016-05-17,2.68,0,72,61,44
2016-05-18,2.46,0,71,61,40
2016-05-19,1.79,0,72,62,42
2016-05-20,2.68,0,70,58,41
2016-05-21,2.01,0,71,56,38
2016-05-22,2.68,0,72,56,41
2016-05-23,2.24,0,74,57,36
2016-05-24,2.46,0,71,58,31
2016-05-25,2.24,0,68,56,31
2016-05-26,2.01,0,74,58,34
2016-05-27,2.24,0,73,58,44
2016-05-28,2.91,0,72,61,44
2016-05-29,1.57,0,71,60,44
2016-05-30,2.01,0,72,58,46
2016-05-31,2.01,0,74,60,42
2016-06-01,1.79,0,75,63,47
2016-06-02,1.79,0,78,60,77
2016-06-03,1.57,0,87,59,126
2016-06-04,2.01,0,77,59,112
2016-06-05,2.01,0,71,58,43
2016-06-06,1.79,0,73,58,34
2016-06-07,2.01,0,75,60,38
2016-06-08,1.57,0,77,60,45
2016-06-09,1.57,0,72,62,39
2016-06-10,1.79,0,77,62,36
2016-06-11,2.46,0,70,62,27
2016-06-12,1.34,0,72,60,38
2016-06-13,2.68,0,71,60,35
2016-06-14,1.79,0,72,60,42
2016-06-15,2.01,0,72,62,41
2016-06-16,2.46,0,76,59,48
2016-06-17,1.57,0,84,60,112
2016-06-18,1.79,0,89,63,67
2016-06-19,1.79,0,96,66,87
2016-06-20,2.01,0,101,71,101
2016-06-21,2.68,0,89,67,34
2016-06-22,1.79,0,84,63,42
2016-06-23,2.01,0,80,64,42
2016-06-24,2.24,0,79,64,42
2016-06-25,1.79,0,80,65,77
2016-06-26,2.01,0,82,65,71
2016-06-27,0.22,0,88,65,84
2016-06-28,2.01,0,86,67,58
2016-06-29,2.01,0,86,66,54
2016-06-30,1.34,0,82,66,49
2016-07-01,2.46,0,80,66,40
2016-07-02,2.01,0,81,64,44
2016-07-03,2.46,0,77,63,41
2016-07-04,2.46,0,74,63,38
2016-07-05,2.24,0,77,63,44
2016-07-06,1.79,0,78,63,45.5
2016-07-07,1.79,0,80,64,47
2016-07-08,2.01,0,83,63,55.5
2016-07-09,2.01,0,86,63,64
2016-07-10,1.79,0,82,66,48
2016-07-11,2.01,0,83,65,46
2016-07-12,2.46,0,79,65,60
2016-07-13,2.01,0,83,64,74
2016-07-14,2.01,0,83,64,49
2016-07-15,2.24,0,83,63,47
2016-07-16,2.46,0,83,64,54
2016-07-17,1.79,0,80,63,48
2016-07-18,1.79,0,82,65,61
2016-07-19,2.01,0,82,64,50
2016-07-20,1.57,0,89,66,71
2016-07-21,1.12,0,92,67,45
2016-07-22,1.12,0,95,68,97
2016-07-23,1.12,0,97,71,71
2016-07-24,2.01,0,92,69,46
2016-07-25,2.46,0,91,69,47
2016-07-26,2.01,0,86,68,46
2016-07-27,1.57,0,89,68,41
2016-07-28,NA,0,88,69,41
2016-07-29,1.34,0,88,69,41
2016-07-30,1.34,0,85,70,41
2016-07-31,2.01,0,88,69,40
2016-08-01,2.24,0,85,67,38
2016-08-02,2.24,0,85,66,44
2016-08-03,2.01,0,83,67,38
2016-08-04,2.01,0,84,66,44
2016-08-05,1.79,0,80,66,42
2016-08-06,2.24,0,79,65,44
2016-08-07,2.01,0,80,66,49
2016-08-08,2.01,0,81,67,51
2016-08-09,1.79,0,81,67,51
2016-08-10,2.01,0,82,66,50
2016-08-11,2.68,0,81,66,47
2016-08-12,2.46,0,79,65,44
2016-08-13,1.34,0,84,65,47
2016-08-14,1.79,0,86,67,77
2016-08-15,2.01,0,91,65,49
2016-08-16,1.12,0,86,63,49
2016-08-17,1.79,0,84,60,45
2016-08-18,1.79,0,83,61,46
2016-08-19,2.01,0,80,61,43
2016-08-20,2.24,0,76,62,38
2016-08-21,1.57,0,83,63,45
2016-08-22,2.01,0,84,63,43
2016-08-23,1.12,0,83,64,41
2016-08-24,1.79,0,83,64,43
2016-08-25,1.57,0,82,63,35
2016-08-26,2.01,0,78,64,39
2016-08-27,2.01,0,77,64,48
2016-08-28,2.01,0,81,63,47
2016-08-29,1.34,0,86,64,64
2016-08-30,2.24,0,88,67,80
2016-08-31,1.57,0,83,67,47
2016-09-01,2.01,0,84,65,44
2016-09-02,2.24,0,80,65,44
2016-09-03,2.46,0,78,65,41
2016-09-04,1.79,0,77,64,36
2016-09-05,1.12,0,76,64,43
2016-09-06,1.79,0,80,62,44
2016-09-07,1.57,0,81,63,51
2016-09-08,2.68,0,79,65,38
2016-09-09,2.24,0,78,64,44
2016-09-10,1.57,0,81,63,49
2016-09-11,2.24,0,79,62,41
2016-09-12,1.12,0,73,63,25
2016-09-13,2.01,0,70,60,26
2016-09-14,1.79,0,74,58,33
2016-09-15,1.57,0,81,60,40
2016-09-16,1.79,0,78,60,45
2016-09-17,1.34,0,82,61,49
2016-09-18,0.67,0,90,61,90
2016-09-19,1.34,0,86,63,46
2016-09-20,1.79,0,89,71,31
2016-09-21,1.57,0,84,67,35
2016-09-22,3.8,0,79,66,39
2016-09-23,2.68,0,79,62,41
2016-09-24,1.57,0,90,60,74
2016-09-25,1.12,0,96,63,77
2016-09-26,2.46,0,104,69,48
2016-09-27,2.01,0,97,71,51
2016-09-28,2.24,0,90,71,48
2016-09-29,1.34,0,92,69,67
2016-09-30,2.01,0,88,67,44
2016-10-01,1.79,0,86,64,43
2016-10-02,1.12,0,78,62,45
2016-10-03,2.01,0,76,59,39
2016-10-04,2.91,0,78,63,36
2016-10-05,2.46,0,76,59,44
2016-10-06,1.12,0,81,57,50
2016-10-07,1.12,0,91,60,46
2016-10-08,1.34,0,90,61,64
2016-10-09,1.57,0,91,61,97
2016-10-10,2.01,0,84,62,36
2016-10-11,1.57,0,71,59,30
2016-10-12,0.89,0,70,59,31
2016-10-13,1.12,0,75,57,42
2016-10-14,1.34,0,74,60,38
2016-10-15,1.57,0,76,63,28
2016-10-16,2.24,0,75,64,24
2016-10-17,2.24,0.34,73,61,30
2016-10-18,1.57,0,76,59,39
2016-10-19,0.45,0,90,57,43
2016-10-20,1.34,0,95,61,45
2016-10-21,2.46,0,92,64,39
2016-10-22,0.45,0,85,60,40
2016-10-23,1.79,0.05,80,61,28
2016-10-24,0.67,0.09,76,62,24
2016-10-25,1.57,0,74,59,28
2016-10-26,1.12,0,77,58,25
2016-10-27,0.67,0,80,60,23
2016-10-28,2.24,0.01,77,63,19
2016-10-29,0.45,0,80,60,18
2016-10-30,0.89,0.03,68,61,20
2016-10-31,1.12,0,69,57,30
2016-11-01,1.34,0,70,58,31
2016-11-02,1.12,0,78,54,26
2016-11-03,1.12,0,88,57,34
2016-11-04,1.12,0,83,58,31
2016-11-05,1.12,0,81,57,43
2016-11-06,1.12,0,76,56,41
2016-11-07,0.89,0,79,56,33
2016-11-08,1.12,0,90,57,38
2016-11-09,3.13,0,93,64,36
2016-11-10,1.79,0,90,63,32
2016-11-11,2.24,0,87,61,38
2016-11-12,0.89,0,82,62,34
2016-11-13,1.34,0,88,60,58
2016-11-14,1.34,0,88,61,41
2016-11-15,0.67,0,78,56,20
2016-11-16,0.67,0,70,55,27
2016-11-17,1.12,0,72,52,35
2016-11-18,2.46,0,78,54,23
2016-11-19,0.89,0,75,49,23
2016-11-20,1.12,0.55,65,54,26
2016-11-21,2.24,0.2,67,56,29
2016-11-22,1.12,0,70,52,29
2016-11-23,1.79,0,72,50,28
2016-11-24,2.24,0,78,52,34
2016-11-25,1.79,0,75,51,28
2016-11-26,1.12,0.13,63,45,33
2016-11-27,2.91,0,65,50,23
2016-11-28,1.34,0,64,47,24
2016-11-29,1.12,0,69,47,25
2016-11-30,1.79,0,68,45,20
2016-12-01,0.89,0,66,50,24
2016-12-02,4.03,0,65,49,36
2016-12-03,0.89,0,68,43,25
2016-12-04,0.89,0,71,44,21
2016-12-05,0.89,0,66,47,25
2016-12-06,1.12,0,65,52,28
2016-12-07,0.89,0,65,50,27
2016-12-08,1.12,0,66,49,29
2016-12-09,0.45,0,65,51,22.5
2016-12-10,1.12,0,66,54,16
2016-12-11,1.34,0,65,59,12
2016-12-12,0.89,0,67,56,18
2016-12-13,0.67,0,67,54,16
2016-12-14,0.67,0,71,51,14
2016-12-15,1.57,0.43,65,54,18
2016-12-16,5.14,1.33,62,54,36
2016-12-17,2.24,0,62,47,31
2016-12-18,0.67,0,67,42,32
2016-12-19,1.12,0,71,40,29
2016-12-20,2.91,0,79,49,19
2016-12-21,2.91,0.5,70,54,12
2016-12-22,1.12,0.27,67,54,7
2016-12-23,4.92,1.41,64,52,29
2016-12-24,3.13,0.14,61,47,36
2016-12-25,1.34,0,58,43,31
2016-12-26,2.46,0,64,46,29
2016-12-27,2.91,0,72,47,22
2016-12-28,2.68,0,80,53,19
2016-12-29,2.01,0,82,55,19
2016-12-30,1.34,0.39,67,55,26
2016-12-31,1.34,0.08,59,47,27.5
2017-01-01,1.12,0,62,43,29
2017-01-02,1.79,0,58,51,32
2017-01-03,0,0,60,48,27.6666666666667
2017-01-04,1.12,0.03,63,47,23.3333333333333
2017-01-05,3.8,0.39,65,54,19
2017-01-06,1.34,0,66,51,17.5
2017-01-07,1.79,0.07,70,51,16
2017-01-08,1.12,0,79,53,28
2017-01-09,2.24,0.77,64,55,17
2017-01-10,1.12,0.07,61,51,23
2017-01-11,2.24,0.39,66,55,31
2017-01-12,2.91,1.13,58,53,18
2017-01-13,0.67,0,62,49,17
2017-01-14,0.67,0,72,47,16
2017-01-15,2.68,0,66,53,31
2017-01-16,0.67,0,66,52,32
2017-01-17,1.57,0,68,46,26
2017-01-18,2.01,0.04,62,47,26
2017-01-19,4.47,0.98,64,52,29.5
2017-01-20,4.92,1.51,59,51,33
2017-01-21,1.12,0,63,46,35
2017-01-22,6.71,2.67,56,51,31
2017-01-23,1.79,0.33,58,44,35
2017-01-24,1.34,0,58,41,30
2017-01-25,1.12,0,61,41,30
2017-01-26,1.12,0,65,43,24
2017-01-27,0.22,0,64,44,24.5
2017-01-28,0,0,74,41,25
2017-01-29,0,0,80,47,29
2017-01-30,1.12,0,80,53,31
2017-01-31,0.89,0,77,50,25
2017-02-01,1.12,0,72,48,33
2017-02-02,1.12,0,68,53,22
2017-02-03,1.79,0.23,61,55,18
2017-02-04,1.79,0,66,55,32
2017-02-05,1.34,0,61,55,22
2017-02-06,4.03,0.88,61,54,20
2017-02-07,2.01,0.27,66,58,18
2017-02-08,0.67,0.03,73,59,11
2017-02-09,0.89,0,75,58,20
2017-02-10,1.12,0.3,65,58,23
2017-02-11,0.22,0.21,65,55,26
2017-02-12,0.22,0,75,50,29
2017-02-13,1.12,0,77,53,26
2017-02-14,1.34,0,73,56,26
2017-02-15,1.34,0,80,53,31
2017-02-16,0.67,0,68,51,23
2017-02-17,7.16,2.01,61,53,41
2017-02-18,2.46,0.09,63,53,42
2017-02-19,2.01,0.03,63,54,32
2017-02-20,2.01,0.03,64,54,25
2017-02-21,0.67,0.03,68,58,22
2017-02-22,2.01,0,66,51,39
2017-02-23,5.14,0,62,49,40
2017-02-24,1.79,0,64,44,39
2017-02-25,1.12,0,66,44,38
2017-02-26,2.01,0.06,58,49,38
2017-02-27,2.01,0,61,52,26
2017-02-28,1.79,0,66,47,41
2017-03-01,1.12,0,75,47,37
2017-03-02,1.12,0,79,48,35
2017-03-03,2.68,0,82,55,39
2017-03-04,1.79,0,71,53,48
2017-03-05,2.91,0,63,49,41
2017-03-06,2.01,0,67,46,36
2017-03-07,1.57,0,77,49,36
2017-03-08,1.12,0,85,54,39
2017-03-09,0.89,0,87,57,48
2017-03-10,1.12,0,81,56,54
2017-03-11,0.89,0,83,55,71
2017-03-12,1.12,0,84,53,67
2017-03-13,0.89,0,88,55,51
2017-03-14,1.12,0,86,52,49
2017-03-15,1.12,0,85,57,46
2017-03-16,1.57,0,79,58,37
2017-03-17,0.67,0,78,53,50
2017-03-18,1.12,0,75,57,47
2017-03-19,2.01,0,77,56,47
2017-03-20,1.57,0,71,59,35
2017-03-21,2.68,0.06,67,57,19
2017-03-22,2.68,0.03,69,55,34
2017-03-23,2.91,0,70,54,41
2017-03-24,2.01,0,72,53,40
2017-03-25,2.46,0,70,54,40
2017-03-26,1.57,0,71,57,46
2017-03-27,4.25,0,74,55,46
2017-03-28,2.68,0,79,57,43
2017-03-29,0.89,0,83,56,44
2017-03-30,3.8,0,75,58,45
2017-03-31,3.8,0,76,58,42
2017-04-01,1.57,0,74,53,46
2017-04-02,1.12,0,79,56,45
2017-04-03,1.12,0,69,56,36
2017-04-04,1.57,0,75,58,46
2017-04-05,1.79,0,86,57,67
2017-04-06,1.79,0,79,57,42
2017-04-07,2.01,0,72,57,47
2017-04-08,3.36,0.08,69,56,46
2017-04-09,1.57,0,72,52,54
2017-04-10,1.79,0,79,54,61
2017-04-11,2.01,0,77,54,51
2017-04-12,2.91,0,75,56,39
2017-04-13,2.91,0,71,56,39
2017-04-14,2.46,0,70,54,47
2017-04-15,1.79,0,76,53,67
2017-04-16,2.24,0,77,55,67
2017-04-17,2.91,0,75,56,31
2017-04-18,2.01,0,77,60,25
2017-04-19,2.01,0,76,61,31
2017-04-20,2.68,0,79,59,48
2017-04-21,1.57,0,90,60,97
2017-04-22,2.01,0,90,63,151
2017-04-23,2.01,0,81,60,50
2017-04-24,1.79,0,73,59,44
2017-04-25,5.59,0,77,60,61
2017-04-26,1.79,0,78,61,37
2017-04-27,6.04,0,85,60,74
2017-04-28,8.05,0,85,69,58
2017-04-29,2.91,0,83,63,74
2017-04-30,2.46,0,87,59,101
2017-05-01,1.79,0,85,60,108
2017-05-02,1.57,0,87,62,74
2017-05-03,2.01,0,82,63,74
2017-05-04,2.01,0,80,61,46
2017-05-05,1.79,0,72,59,35
2017-05-06,3.58,0.02,66,52,41
2017-05-07,3.58,0.3,66,51,41
2017-05-08,1.79,0,71,51,38
2017-05-09,3.36,0,71,56,38
2017-05-10,2.24,0,69,61,34
2017-05-11,2.46,0,71,58,42
2017-05-12,1.34,0,75,59,42
2017-05-13,2.46,0,75,57,48
2017-05-14,2.46,0,72,57,49
2017-05-15,2.24,0,67,57,42
2017-05-16,1.34,0,70,55,39
2017-05-17,2.24,0,70,58,36
2017-05-18,2.01,0,75,57,42
2017-05-19,1.57,0,88,60,80
2017-05-20,2.46,0,94,63,119
2017-05-21,1.57,0,87,63,93
2017-05-22,1.12,0,81,60,54
2017-05-23,2.01,0,82,59,64
2017-05-24,2.01,0,76,59,47
2017-05-25,2.01,0,68,61,38
2017-05-26,2.24,0,72,61,37
2017-05-27,2.46,0,72,58,44
2017-05-28,2.68,0,78,59,54
2017-05-29,0.89,0,73,60,50
2017-05-30,1.12,0,72,62,44
2017-05-31,1.12,0,69,62,47
2017-06-01,2.24,0,73,62,66.3333333333333
2017-06-02,2.68,0,77,62,85.6666666666667
2017-06-03,2.01,0,80,63,105
2017-06-04,1.57,0,75,63,84
2017-06-05,1.12,0,76,63,45
2017-06-06,1.12,0,73,64,43
2017-06-07,1.34,0,72,63,41
2017-06-08,2.68,0.01,70,61,40
2017-06-09,2.91,0,77,60,35
2017-06-10,1.34,0,75,63,30
2017-06-11,3.36,0,72,61,35
2017-06-12,2.68,0,74,60,36
2017-06-13,2.68,0,81,60,44
2017-06-14,1.57,0,85,62,64
2017-06-15,1.79,0,86,63,51
2017-06-16,1.79,0,88,64,87
2017-06-17,1.79,0,86,64,100
2017-06-18,1.34,0,86,62,64
2017-06-19,1.57,0,84,63,42
2017-06-20,2.01,0,84,63,48
2017-06-21,1.79,0,82,64,44
2017-06-22,0,0,81,65,33
2017-06-23,2.68,0,78,63,38
2017-06-24,2.24,0,77,62,41
2017-06-25,1.34,0,88,64,71
2017-06-26,1.79,0,94,67,47
2017-06-27,1.34,0,89,64,47
2017-06-28,1.57,0,80,63,43
2017-06-29,1.34,0,78,64,44
2017-06-30,2.68,0,77,63,48
2017-07-01,1.34,0,75,63,51
2017-07-02,0.89,0,82,64,58
2017-07-03,2.01,0,84,63,77
2017-07-04,1.57,0,82,63,61
2017-07-05,1.57,0,86,64,44
2017-07-06,1.79,0,88,66,74
2017-07-07,1.12,0,96,68,126
2017-07-08,1.34,0,98,72,143
2017-07-09,1.34,0,96,72,77
2017-07-10,1.79,0,92,70,44
2017-07-11,2.46,0,86,68,35
2017-07-12,2.46,0,82,67,31
2017-07-13,2.01,0,83,66,32
2017-07-14,1.79,0,82,65,36
2017-07-15,1.12,0,89,66,46
2017-07-16,1.79,0,87,70,47
2017-07-17,1.34,0,86,69,37
2017-07-18,2.01,0,85,67,46
2017-07-19,1.12,0,86,67,45
2017-07-20,1.79,0,89,68,50
2017-07-21,1.79,0,85,67,47
2017-07-22,2.01,0,86,67,90
2017-07-23,2.01,0,86,68,71
2017-07-24,1.79,0,85,68,31
2017-07-25,2.24,0,82,68,33
2017-07-26,3.36,0,82,68,35
2017-07-27,2.01,0,83,67,39
2017-07-28,1.12,0,84,66,35
2017-07-29,2.24,0,86,67,50
2017-07-30,2.01,0,83,66,47
2017-07-31,2.01,0,82,66,42
2017-08-01,1.12,0,91,69,64
2017-08-02,1.79,0,93,74,61
2017-08-03,1.79,0,92,74,61
2017-08-04,1.79,0,86,71,39
2017-08-05,2.68,0,87,70,44
2017-08-06,2.01,0,83,68,50
2017-08-07,2.01,0,83,67,46
2017-08-08,2.01,0,87,68,48
2017-08-09,1.57,0,84,66,50
2017-08-10,2.24,0,85,67,54
2017-08-11,2.01,0,83,66,50
2017-08-12,1.79,0,85,65,87
2017-08-13,2.24,0,84,65,100
2017-08-14,3.13,0,81,66,44
2017-08-15,2.01,0,77,67,28
2017-08-16,2.91,0,80,67,35
2017-08-17,2.91,0,81,65,43
2017-08-18,2.24,0,81,65,38
2017-08-19,1.79,0,83,67,42
2017-08-20,1.79,0,82,68,45
2017-08-21,2.46,0,82,67,39
2017-08-22,2.01,0,82,66,39
2017-08-23,2.24,0,79,67,42.5
2017-08-24,1.79,0,79,68,46
2017-08-25,1.79,0,81,68,50
2017-08-26,2.01,0,87,68,84
2017-08-27,1.57,0,83,67,49
2017-08-28,1.57,0,88,67,71
2017-08-29,1.12,0,96,70,150
2017-08-30,1.57,0,92,71,126
2017-08-31,2.01,0,102,74,133
2017-09-01,2.01,0,102,76,129
2017-09-02,1.34,0,100,78,86
2017-09-03,2.46,0,99,76,43
2017-09-04,0.67,0.01,85,73,38
2017-09-05,2.46,0,83,71,38
2017-09-06,1.34,0,83,70,35
2017-09-07,2.24,0,86,67,42
2017-09-08,1.57,0,85,67,36
2017-09-09,1.57,0,83,67,64
2017-09-10,1.12,0,91,67,93
2017-09-11,1.79,0,93,71,61
2017-09-12,2.46,0,79,67,43
2017-09-13,2.46,0,78,66,37
2017-09-14,2.46,0,78,64,34
2017-09-15,0.67,0,78,66,35
2017-09-16,1.34,0,79,66,44
2017-09-17,0.89,0,76,66,45
2017-09-18,1.12,0,77,63,46
2017-09-19,1.12,0,76,66,41
2017-09-20,2.24,0,80,63,39
2017-09-21,2.68,0.06,73,64,39.5
2017-09-22,2.46,0,76,62,40
2017-09-23,1.79,0,76,61,45
2017-09-24,1.34,0,86,59,84
2017-09-25,1.57,0,88,61,50
2017-09-26,1.57,0,87,62,51
2017-09-27,1.79,0,86,62,49
2017-09-28,1.34,0,88,63,87
2017-09-29,1.12,0,89,64,64
2017-09-30,1.57,0,82,64,67
2017-10-01,2.01,0,78,66,47
2017-10-02,1.12,0,79,64,46
2017-10-03,2.01,0,78,64,38
2017-10-04,1.12,0,79,59,54.5
2017-10-05,0.89,0,85,59,71
2017-10-06,0.89,0,92,60,115
2017-10-07,1.12,0,96,63,105
2017-10-08,2.68,0,82,63,71
2017-10-09,1.57,0,87,65,43
2017-10-10,1.34,0,88,60,41
2017-10-11,1.34,0,76,62,41
2017-10-12,1.34,0,78,63,44
2017-10-13,1.12,0,78,59,42
2017-10-14,0.67,0,87,59,126
2017-10-15,2.46,0,96,62,100
2017-10-16,1.12,0,96,66,58
2017-10-17,0.67,0,94,66,45
2017-10-18,0.89,0,86,67,77
2017-10-19,0.67,0,78,64,44
2017-10-20,2.01,0.1,75,64,30
2017-10-21,0.89,0,78,60,44
2017-10-22,0.67,0,93,62,50
2017-10-23,1.12,0,102,67,43
2017-10-24,0.45,0,104,68,45
2017-10-25,0.89,0,100,69,41
2017-10-26,1.34,0,93,66,44
2017-10-27,1.12,0,86,63,50
2017-10-28,1.57,0,80,62,43
2017-10-29,1.12,0,73,62,58
2017-10-30,2.01,0,69,64,36
2017-10-31,2.01,0,69,63,33
2017-11-01,1.34,0,72,63,34
2017-11-02,0.89,0,68,59,34
2017-11-03,1.57,0,71,59,36
2017-11-04,2.01,0,72,57,34
2017-11-05,1.12,0,70,59,31
2017-11-06,1.79,0,73,58,30
2017-11-07,0.89,0,76,59,27
2017-11-08,1.57,0,77,56,22
2017-11-09,1.34,0,72,60,23
2017-11-10,2.24,0,71,58,31
2017-11-11,1.34,0,73,54,41
2017-11-12,0.67,0,69,55,30
2017-11-13,0.45,0,73,53,33
2017-11-14,0.67,0,78,53,36
2017-11-15,0.67,0,79,56,28
2017-11-16,0.45,0,78,59,26
2017-11-17,1.34,0.01,73,61,22
2017-11-18,0.89,0,78,55,35
2017-11-19,1.57,0,77,55,41
2017-11-20,0.22,0,73,50,25
2017-11-21,0.45,0,88,58,25
2017-11-22,1.34,0,93,62,30
2017-11-23,2.01,0,92,64,36
2017-11-24,0.45,0,84,59,32
2017-11-25,0.22,0,83,58,41
2017-11-26,1.57,0,71,58,38
2017-11-27,1.57,0,68,54,31
2017-11-28,0.22,0,76,49,23
2017-11-29,0.67,0,75,52,21
2017-11-30,0.45,0,76,51,21
2017-12-01,1.34,0,74,52,31
2017-12-02,0.45,0,76,51,29
2017-12-03,0.89,0,69,52,35
2017-12-04,1.79,0,72,51,31
2017-12-05,1.12,0,71,45,24
2017-12-06,0.22,0,75,44,24
